PROVINCE_UID,PROVINCE_NAME,CCSUID,CCSNAME,CROPUID,CROP_NAME,FARMS_REPORTING,HECTARES
12,Nova Scotia,1215006,"Inverness, Subd. B",70,Alfalfa and alfalfa mixtures,11,318
12,Nova Scotia,1215006,"Inverness, Subd. B",73,All other tame hay and fodder crops,32,1536
12,Nova Scotia,1215006,"Inverness, Subd. B",76,Forage seed to be harvested for seed,0,0
12,Nova Scotia,1215006,"Inverness, Subd. B",79,Potatoes,1,
12,Nova Scotia,1215006,"Inverness, Subd. B",82,Mustard seed,0,0
12,Nova Scotia,1215006,"Inverness, Subd. B",85,Sunflower seed,0,0
12,Nova Scotia,1215006,"Inverness, Subd. B",88,Canary seed,0,0
12,Nova Scotia,1215006,"Inverness, Subd. B",91,Ginseng,0,0
12,Nova Scotia,1215006,"Inverness, Subd. B",94,Buckwheat,0,0
12,Nova Scotia,1215006,"Inverness, Subd. B",97,Sugar beets,0,0
12,Nova Scotia,1215006,"Inverness, Subd. B",100,Triticale,0,0
12,Nova Scotia,1215006,"Inverness, Subd. B",103,Hemp,0,0
12,Nova Scotia,1215006,"Inverness, Subd. B",106,Other field crops,0,0
12,Nova Scotia,1215011,"Inverness, Subd. A",1,Total area of field crops and hay,11,333
12,Nova Scotia,1215011,"Inverness, Subd. A",4,"Wheat, total",0,0
12,Nova Scotia,1215011,"Inverness, Subd. A",7,Spring wheat (excluding durum),0,0
12,Nova Scotia,1215011,"Inverness, Subd. A",10,Durum wheat,0,0
12,Nova Scotia,1215011,"Inverness, Subd. A",13,Winter wheat,0,0
12,Nova Scotia,1215011,"Inverness, Subd. A",16,Oats,1,
12,Nova Scotia,1215011,"Inverness, Subd. A",19,Barley,0,0
12,Nova Scotia,1215011,"Inverness, Subd. A",22,Mixed grains,0,0
12,Nova Scotia,1215011,"Inverness, Subd. A",25,"Corn, total",0,0
12,Nova Scotia,1215011,"Inverness, Subd. A",28,Corn for grain,0,0
12,Nova Scotia,1215011,"Inverness, Subd. A",31,Corn for silage,0,0
12,Nova Scotia,1215011,"Inverness, Subd. A",34,"Rye, total",0,0
12,Nova Scotia,1215011,"Inverness, Subd. A",37,Fall rye,0,0
12,Nova Scotia,1215011,"Inverness, Subd. A",40,Spring rye,0,0
12,Nova Scotia,1215011,"Inverness, Subd. A",43,Canola (rapeseed),0,0
12,Nova Scotia,1215011,"Inverness, Subd. A",46,Soybeans,0,0
12,Nova Scotia,1215011,"Inverness, Subd. A",49,Flaxseed,0,0
12,Nova Scotia,1215011,"Inverness, Subd. A",52,Dry field peas,0,0
12,Nova Scotia,1215011,"Inverness, Subd. A",55,Chick peas,0,0
12,Nova Scotia,1215011,"Inverness, Subd. A",58,Lentils,0,0
12,Nova Scotia,1215011,"Inverness, Subd. A",61,Faba beans,0,0
12,Nova Scotia,1215011,"Inverness, Subd. A",64,Dry white beans,0,0
12,Nova Scotia,1215011,"Inverness, Subd. A",67,Other dry beans,0,0
12,Nova Scotia,1215011,"Inverness, Subd. A",70,Alfalfa and alfalfa mixtures,1,
12,Nova Scotia,1215011,"Inverness, Subd. A",73,All other tame hay and fodder crops,10,316
12,Nova Scotia,1215011,"Inverness, Subd. A",76,Forage seed to be harvested for seed,0,0
12,Nova Scotia,1215011,"Inverness, Subd. A",79,Potatoes,2,
12,Nova Scotia,1215011,"Inverness, Subd. A",82,Mustard seed,0,0
12,Nova Scotia,1215011,"Inverness, Subd. A",85,Sunflower seed,0,0
12,Nova Scotia,1215011,"Inverness, Subd. A",88,Canary seed,0,0
12,Nova Scotia,1215011,"Inverness, Subd. A",91,Ginseng,0,0
12,Nova Scotia,1215011,"Inverness, Subd. A",94,Buckwheat,1,
12,Nova Scotia,1215011,"Inverness, Subd. A",97,Sugar beets,0,0
12,Nova Scotia,1215011,"Inverness, Subd. A",100,Triticale,0,0
12,Nova Scotia,1215011,"Inverness, Subd. A",103,Hemp,0,0
12,Nova Scotia,1215011,"Inverness, Subd. A",106,Other field crops,0,0
12,Nova Scotia,1216006,"Richmond, Subd. A",1,Total area of field crops and hay,6,
12,Nova Scotia,1216006,"Richmond, Subd. A",4,"Wheat, total",0,0
12,Nova Scotia,1216006,"Richmond, Subd. A",7,Spring wheat (excluding durum),0,0
12,Nova Scotia,1216006,"Richmond, Subd. A",10,Durum wheat,0,0
12,Nova Scotia,1216006,"Richmond, Subd. A",13,Winter wheat,0,0
12,Nova Scotia,1216006,"Richmond, Subd. A",16,Oats,0,0
12,Nova Scotia,1216006,"Richmond, Subd. A",19,Barley,0,0
12,Nova Scotia,1216006,"Richmond, Subd. A",22,Mixed grains,0,0
12,Nova Scotia,1216006,"Richmond, Subd. A",25,"Corn, total",0,0
12,Nova Scotia,1216006,"Richmond, Subd. A",28,Corn for grain,0,0
12,Nova Scotia,1216006,"Richmond, Subd. A",31,Corn for silage,0,0
12,Nova Scotia,1216006,"Richmond, Subd. A",34,"Rye, total",0,0
12,Nova Scotia,1216006,"Richmond, Subd. A",37,Fall rye,0,0
12,Nova Scotia,1216006,"Richmond, Subd. A",40,Spring rye,0,0
12,Nova Scotia,1216006,"Richmond, Subd. A",43,Canola (rapeseed),0,0
12,Nova Scotia,1216006,"Richmond, Subd. A",46,Soybeans,0,0
12,Nova Scotia,1216006,"Richmond, Subd. A",49,Flaxseed,0,0
12,Nova Scotia,1216006,"Richmond, Subd. A",52,Dry field peas,0,0
12,Nova Scotia,1216006,"Richmond, Subd. A",55,Chick peas,0,0
12,Nova Scotia,1216006,"Richmond, Subd. A",58,Lentils,0,0
12,Nova Scotia,1216006,"Richmond, Subd. A",61,Faba beans,0,0
12,Nova Scotia,1216006,"Richmond, Subd. A",64,Dry white beans,0,0
12,Nova Scotia,1216006,"Richmond, Subd. A",67,Other dry beans,0,0
12,Nova Scotia,1216006,"Richmond, Subd. A",70,Alfalfa and alfalfa mixtures,1,
12,Nova Scotia,1216006,"Richmond, Subd. A",73,All other tame hay and fodder crops,5,
12,Nova Scotia,1216006,"Richmond, Subd. A",76,Forage seed to be harvested for seed,0,0
12,Nova Scotia,1216006,"Richmond, Subd. A",79,Potatoes,0,0
12,Nova Scotia,1216006,"Richmond, Subd. A",82,Mustard seed,0,0
12,Nova Scotia,1216006,"Richmond, Subd. A",85,Sunflower seed,0,0
12,Nova Scotia,1216006,"Richmond, Subd. A",88,Canary seed,0,0
12,Nova Scotia,1216006,"Richmond, Subd. A",91,Ginseng,0,0
12,Nova Scotia,1216006,"Richmond, Subd. A",94,Buckwheat,0,0
12,Nova Scotia,1216006,"Richmond, Subd. A",97,Sugar beets,0,0
12,Nova Scotia,1216006,"Richmond, Subd. A",100,Triticale,0,0
12,Nova Scotia,1216006,"Richmond, Subd. A",103,Hemp,0,0
12,Nova Scotia,1216006,"Richmond, Subd. A",106,Other field crops,0,0
12,Nova Scotia,1217030,Cape Breton,1,Total area of field crops and hay,26,974
12,Nova Scotia,1217030,Cape Breton,4,"Wheat, total",1,
12,Nova Scotia,1217030,Cape Breton,7,Spring wheat (excluding durum),1,
12,Nova Scotia,1217030,Cape Breton,10,Durum wheat,0,0
12,Nova Scotia,1217030,Cape Breton,13,Winter wheat,0,0
12,Nova Scotia,1217030,Cape Breton,16,Oats,3,
12,Nova Scotia,1217030,Cape Breton,19,Barley,0,0
12,Nova Scotia,1217030,Cape Breton,22,Mixed grains,0,0
12,Nova Scotia,1217030,Cape Breton,25,"Corn, total",3,
12,Nova Scotia,1217030,Cape Breton,28,Corn for grain,0,0
12,Nova Scotia,1217030,Cape Breton,31,Corn for silage,3,
12,Nova Scotia,1217030,Cape Breton,34,"Rye, total",0,0
12,Nova Scotia,1217030,Cape Breton,37,Fall rye,0,0
12,Nova Scotia,1217030,Cape Breton,40,Spring rye,0,0
12,Nova Scotia,1217030,Cape Breton,43,Canola (rapeseed),0,0
12,Nova Scotia,1217030,Cape Breton,46,Soybeans,0,0
12,Nova Scotia,1217030,Cape Breton,49,Flaxseed,0,0
12,Nova Scotia,1217030,Cape Breton,52,Dry field peas,0,0
12,Nova Scotia,1217030,Cape Breton,55,Chick peas,0,0
12,Nova Scotia,1217030,Cape Breton,58,Lentils,0,0
12,Nova Scotia,1217030,Cape Breton,61,Faba beans,0,0
12,Nova Scotia,1217030,Cape Breton,64,Dry white beans,0,0
12,Nova Scotia,1217030,Cape Breton,67,Other dry beans,0,0
12,Nova Scotia,1217030,Cape Breton,70,Alfalfa and alfalfa mixtures,5,
12,Nova Scotia,1217030,Cape Breton,73,All other tame hay and fodder crops,24,728
12,Nova Scotia,1217030,Cape Breton,76,Forage seed to be harvested for seed,0,0
12,Nova Scotia,1217030,Cape Breton,79,Potatoes,0,0
12,Nova Scotia,1217030,Cape Breton,82,Mustard seed,0,0
12,Nova Scotia,1217030,Cape Breton,85,Sunflower seed,0,0
12,Nova Scotia,1217030,Cape Breton,88,Canary seed,0,0
12,Nova Scotia,1217030,Cape Breton,91,Ginseng,0,0
12,Nova Scotia,1217030,Cape Breton,94,Buckwheat,0,0
12,Nova Scotia,1217030,Cape Breton,97,Sugar beets,0,0
12,Nova Scotia,1217030,Cape Breton,100,Triticale,0,0
12,Nova Scotia,1217030,Cape Breton,103,Hemp,0,0
12,Nova Scotia,1217030,Cape Breton,106,Other field crops,0,0
12,Nova Scotia,1218001,"Victoria, Subd. B",1,Total area of field crops and hay,17,578
12,Nova Scotia,1218001,"Victoria, Subd. B",4,"Wheat, total",0,0
12,Nova Scotia,1218001,"Victoria, Subd. B",7,Spring wheat (excluding durum),0,0
12,Nova Scotia,1218001,"Victoria, Subd. B",10,Durum wheat,0,0
12,Nova Scotia,1218001,"Victoria, Subd. B",13,Winter wheat,0,0
12,Nova Scotia,1218001,"Victoria, Subd. B",16,Oats,1,
12,Nova Scotia,1218001,"Victoria, Subd. B",19,Barley,1,131
12,Nova Scotia,1218001,"Victoria, Subd. B",22,Mixed grains,0,0
12,Nova Scotia,1218001,"Victoria, Subd. B",25,"Corn, total",0,0
12,Nova Scotia,1218001,"Victoria, Subd. B",28,Corn for grain,0,0
12,Nova Scotia,1218001,"Victoria, Subd. B",31,Corn for silage,0,0
12,Nova Scotia,1218001,"Victoria, Subd. B",34,"Rye, total",0,0
12,Nova Scotia,1218001,"Victoria, Subd. B",37,Fall rye,0,0
12,Nova Scotia,1218001,"Victoria, Subd. B",40,Spring rye,0,0
12,Nova Scotia,1218001,"Victoria, Subd. B",43,Canola (rapeseed),0,0
12,Nova Scotia,1218001,"Victoria, Subd. B",46,Soybeans,0,0
12,Nova Scotia,1218001,"Victoria, Subd. B",49,Flaxseed,0,0
12,Nova Scotia,1218001,"Victoria, Subd. B",52,Dry field peas,0,0
12,Nova Scotia,1218001,"Victoria, Subd. B",55,Chick peas,0,0
12,Nova Scotia,1218001,"Victoria, Subd. B",58,Lentils,0,0
12,Nova Scotia,1218001,"Victoria, Subd. B",61,Faba beans,0,0
12,Nova Scotia,1218001,"Victoria, Subd. B",64,Dry white beans,0,0
12,Nova Scotia,1218001,"Victoria, Subd. B",67,Other dry beans,0,0
12,Nova Scotia,1218001,"Victoria, Subd. B",70,Alfalfa and alfalfa mixtures,0,0
12,Nova Scotia,1218001,"Victoria, Subd. B",73,All other tame hay and fodder crops,15,439
12,Nova Scotia,1218001,"Victoria, Subd. B",76,Forage seed to be harvested for seed,0,0
12,Nova Scotia,1218001,"Victoria, Subd. B",79,Potatoes,1,
12,Nova Scotia,1218001,"Victoria, Subd. B",82,Mustard seed,0,0
12,Nova Scotia,1218001,"Victoria, Subd. B",85,Sunflower seed,0,0
12,Nova Scotia,1218001,"Victoria, Subd. B",88,Canary seed,0,0
12,Nova Scotia,1218001,"Victoria, Subd. B",91,Ginseng,0,0
12,Nova Scotia,1218001,"Victoria, Subd. B",94,Buckwheat,0,0
12,Nova Scotia,1218001,"Victoria, Subd. B",97,Sugar beets,0,0
12,Nova Scotia,1218001,"Victoria, Subd. B",100,Triticale,0,0
12,Nova Scotia,1218001,"Victoria, Subd. B",103,Hemp,0,0
12,Nova Scotia,1218001,"Victoria, Subd. B",106,Other field crops,0,0
13,New Brunswick,1310001,New Maryland,1,Total area of field crops and hay,3,
13,New Brunswick,1310001,New Maryland,4,"Wheat, total",0,0
13,New Brunswick,1310001,New Maryland,7,Spring wheat (excluding durum),0,0
13,New Brunswick,1310001,New Maryland,10,Durum wheat,0,0
13,New Brunswick,1310001,New Maryland,13,Winter wheat,0,0
13,New Brunswick,1310001,New Maryland,16,Oats,2,
13,New Brunswick,1310001,New Maryland,19,Barley,0,0
13,New Brunswick,1310001,New Maryland,22,Mixed grains,0,0
13,New Brunswick,1310001,New Maryland,25,"Corn, total",0,0
13,New Brunswick,1310001,New Maryland,28,Corn for grain,0,0
13,New Brunswick,1310001,New Maryland,31,Corn for silage,0,0
13,New Brunswick,1310001,New Maryland,34,"Rye, total",0,0
13,New Brunswick,1310001,New Maryland,37,Fall rye,0,0
13,New Brunswick,1310001,New Maryland,40,Spring rye,0,0
13,New Brunswick,1310001,New Maryland,43,Canola (rapeseed),0,0
13,New Brunswick,1310001,New Maryland,46,Soybeans,0,0
13,New Brunswick,1310001,New Maryland,49,Flaxseed,0,0
13,New Brunswick,1310001,New Maryland,52,Dry field peas,0,0
13,New Brunswick,1310001,New Maryland,55,Chick peas,0,0
13,New Brunswick,1310001,New Maryland,58,Lentils,0,0
13,New Brunswick,1310001,New Maryland,61,Faba beans,0,0
13,New Brunswick,1310001,New Maryland,64,Dry white beans,0,0
13,New Brunswick,1310001,New Maryland,67,Other dry beans,0,0
13,New Brunswick,1310001,New Maryland,70,Alfalfa and alfalfa mixtures,0,0
13,New Brunswick,1310001,New Maryland,73,All other tame hay and fodder crops,3,
13,New Brunswick,1310001,New Maryland,76,Forage seed to be harvested for seed,0,0
13,New Brunswick,1310001,New Maryland,79,Potatoes,0,0
13,New Brunswick,1310001,New Maryland,82,Mustard seed,0,0
13,New Brunswick,1310001,New Maryland,85,Sunflower seed,0,0
13,New Brunswick,1310001,New Maryland,88,Canary seed,0,0
13,New Brunswick,1310001,New Maryland,91,Ginseng,0,0
13,New Brunswick,1310001,New Maryland,94,Buckwheat,0,0
13,New Brunswick,1310001,New Maryland,97,Sugar beets,0,0
13,New Brunswick,1310001,New Maryland,100,Triticale,0,0
13,New Brunswick,1310001,New Maryland,103,Hemp,0,0
13,New Brunswick,1310001,New Maryland,106,Other field crops,0,0
13,New Brunswick,1310004,Manners Sutton,1,Total area of field crops and hay,16,588
13,New Brunswick,1310004,Manners Sutton,4,"Wheat, total",0,0
13,New Brunswick,1310004,Manners Sutton,7,Spring wheat (excluding durum),0,0
13,New Brunswick,1310004,Manners Sutton,10,Durum wheat,0,0
13,New Brunswick,1310004,Manners Sutton,13,Winter wheat,0,0
13,New Brunswick,1310004,Manners Sutton,16,Oats,4,
13,New Brunswick,1310004,Manners Sutton,19,Barley,0,0
13,New Brunswick,1310004,Manners Sutton,22,Mixed grains,1,
13,New Brunswick,1310004,Manners Sutton,25,"Corn, total",1,
13,New Brunswick,1310004,Manners Sutton,28,Corn for grain,0,0
13,New Brunswick,1310004,Manners Sutton,31,Corn for silage,1,
13,New Brunswick,1310004,Manners Sutton,34,"Rye, total",0,0
13,New Brunswick,1310004,Manners Sutton,37,Fall rye,0,0
13,New Brunswick,1310004,Manners Sutton,40,Spring rye,0,0
13,New Brunswick,1310004,Manners Sutton,43,Canola (rapeseed),0,0
13,New Brunswick,1310004,Manners Sutton,46,Soybeans,0,0
13,New Brunswick,1310004,Manners Sutton,49,Flaxseed,0,0
13,New Brunswick,1310004,Manners Sutton,52,Dry field peas,0,0
13,New Brunswick,1310004,Manners Sutton,55,Chick peas,0,0
13,New Brunswick,1310004,Manners Sutton,58,Lentils,0,0
13,New Brunswick,1310004,Manners Sutton,61,Faba beans,0,0
13,New Brunswick,1310004,Manners Sutton,64,Dry white beans,0,0
13,New Brunswick,1310004,Manners Sutton,67,Other dry beans,0,0
13,New Brunswick,1310004,Manners Sutton,70,Alfalfa and alfalfa mixtures,0,0
13,New Brunswick,1310004,Manners Sutton,73,All other tame hay and fodder crops,14,552
13,New Brunswick,1310004,Manners Sutton,76,Forage seed to be harvested for seed,0,0
13,New Brunswick,1310004,Manners Sutton,79,Potatoes,2,
13,New Brunswick,1310004,Manners Sutton,82,Mustard seed,0,0
13,New Brunswick,1310004,Manners Sutton,85,Sunflower seed,0,0
13,New Brunswick,1310004,Manners Sutton,88,Canary seed,0,0
13,New Brunswick,1310004,Manners Sutton,91,Ginseng,0,0
13,New Brunswick,1310004,Manners Sutton,94,Buckwheat,0,0
13,New Brunswick,1310004,Manners Sutton,97,Sugar beets,0,0
13,New Brunswick,1310004,Manners Sutton,100,Triticale,0,0
13,New Brunswick,1310004,Manners Sutton,103,Hemp,0,0
13,New Brunswick,1310004,Manners Sutton,106,Other field crops,0,0
13,New Brunswick,1310016,Prince William,1,Total area of field crops and hay,8,
13,New Brunswick,1310016,Prince William,4,"Wheat, total",0,0
13,New Brunswick,1310016,Prince William,7,Spring wheat (excluding durum),0,0
13,New Brunswick,1310016,Prince William,10,Durum wheat,0,0
13,New Brunswick,1310016,Prince William,13,Winter wheat,0,0
13,New Brunswick,1310016,Prince William,16,Oats,2,
13,New Brunswick,1310016,Prince William,19,Barley,0,0
13,New Brunswick,1310016,Prince William,22,Mixed grains,0,0
13,New Brunswick,1310016,Prince William,25,"Corn, total",0,0
13,New Brunswick,1310016,Prince William,28,Corn for grain,0,0
13,New Brunswick,1310016,Prince William,31,Corn for silage,0,0
13,New Brunswick,1310016,Prince William,34,"Rye, total",0,0
13,New Brunswick,1310016,Prince William,37,Fall rye,0,0
13,New Brunswick,1310016,Prince William,40,Spring rye,0,0
13,New Brunswick,1310016,Prince William,43,Canola (rapeseed),0,0
13,New Brunswick,1310016,Prince William,46,Soybeans,0,0
13,New Brunswick,1310016,Prince William,49,Flaxseed,0,0
13,New Brunswick,1310016,Prince William,52,Dry field peas,0,0
13,New Brunswick,1310016,Prince William,55,Chick peas,0,0
13,New Brunswick,1310016,Prince William,58,Lentils,0,0
13,New Brunswick,1310016,Prince William,61,Faba beans,0,0
13,New Brunswick,1310016,Prince William,64,Dry white beans,0,0
13,New Brunswick,1310016,Prince William,67,Other dry beans,0,0
13,New Brunswick,1310016,Prince William,70,Alfalfa and alfalfa mixtures,1,
13,New Brunswick,1310016,Prince William,73,All other tame hay and fodder crops,7,
13,New Brunswick,1310016,Prince William,76,Forage seed to be harvested for seed,0,0
13,New Brunswick,1310016,Prince William,79,Potatoes,0,0
13,New Brunswick,1310016,Prince William,82,Mustard seed,0,0
13,New Brunswick,1310016,Prince William,85,Sunflower seed,0,0
13,New Brunswick,1310016,Prince William,88,Canary seed,0,0
13,New Brunswick,1310016,Prince William,91,Ginseng,0,0
13,New Brunswick,1310016,Prince William,94,Buckwheat,2,
13,New Brunswick,1310016,Prince William,97,Sugar beets,0,0
13,New Brunswick,1310016,Prince William,100,Triticale,0,0
13,New Brunswick,1310016,Prince William,103,Hemp,0,0
13,New Brunswick,1310016,Prince William,106,Other field crops,0,0
13,New Brunswick,1310018,Kingsclear,1,Total area of field crops and hay,7,
13,New Brunswick,1310018,Kingsclear,4,"Wheat, total",0,0
13,New Brunswick,1310018,Kingsclear,7,Spring wheat (excluding durum),0,0
13,New Brunswick,1310018,Kingsclear,10,Durum wheat,0,0
13,New Brunswick,1310018,Kingsclear,13,Winter wheat,0,0
13,New Brunswick,1310018,Kingsclear,16,Oats,2,
13,New Brunswick,1310018,Kingsclear,19,Barley,0,0
13,New Brunswick,1310018,Kingsclear,22,Mixed grains,0,0
13,New Brunswick,1310018,Kingsclear,25,"Corn, total",0,0
13,New Brunswick,1310018,Kingsclear,28,Corn for grain,0,0
13,New Brunswick,1310018,Kingsclear,31,Corn for silage,0,0
13,New Brunswick,1310018,Kingsclear,34,"Rye, total",0,0
13,New Brunswick,1310018,Kingsclear,37,Fall rye,0,0
13,New Brunswick,1310018,Kingsclear,40,Spring rye,0,0
13,New Brunswick,1310018,Kingsclear,43,Canola (rapeseed),0,0
13,New Brunswick,1310018,Kingsclear,46,Soybeans,0,0
13,New Brunswick,1310018,Kingsclear,49,Flaxseed,0,0
13,New Brunswick,1310018,Kingsclear,52,Dry field peas,0,0
13,New Brunswick,1310018,Kingsclear,55,Chick peas,0,0
13,New Brunswick,1310018,Kingsclear,58,Lentils,0,0
13,New Brunswick,1310018,Kingsclear,61,Faba beans,0,0
13,New Brunswick,1310018,Kingsclear,64,Dry white beans,0,0
13,New Brunswick,1310018,Kingsclear,67,Other dry beans,0,0
13,New Brunswick,1310018,Kingsclear,70,Alfalfa and alfalfa mixtures,0,0
13,New Brunswick,1310018,Kingsclear,73,All other tame hay and fodder crops,6,227
13,New Brunswick,1310018,Kingsclear,76,Forage seed to be harvested for seed,0,0
13,New Brunswick,1310018,Kingsclear,79,Potatoes,1,
13,New Brunswick,1310018,Kingsclear,82,Mustard seed,0,0
13,New Brunswick,1310018,Kingsclear,85,Sunflower seed,0,0
13,New Brunswick,1310018,Kingsclear,88,Canary seed,0,0
13,New Brunswick,1310018,Kingsclear,91,Ginseng,0,0
13,New Brunswick,1310018,Kingsclear,94,Buckwheat,0,0
13,New Brunswick,1310018,Kingsclear,97,Sugar beets,0,0
13,New Brunswick,1310018,Kingsclear,100,Triticale,0,0
13,New Brunswick,1310018,Kingsclear,103,Hemp,1,3
13,New Brunswick,1310018,Kingsclear,106,Other field crops,0,0
13,New Brunswick,1310021,Queensbury,1,Total area of field crops and hay,15,815
13,New Brunswick,1310021,Queensbury,4,"Wheat, total",0,0
13,New Brunswick,1310021,Queensbury,7,Spring wheat (excluding durum),0,0
13,New Brunswick,1310021,Queensbury,10,Durum wheat,0,0
13,New Brunswick,1310021,Queensbury,13,Winter wheat,0,0
13,New Brunswick,1310021,Queensbury,16,Oats,1,
13,New Brunswick,1310021,Queensbury,19,Barley,0,0
13,New Brunswick,1310021,Queensbury,22,Mixed grains,2,17
13,New Brunswick,1310021,Queensbury,25,"Corn, total",4,86
13,New Brunswick,1310021,Queensbury,28,Corn for grain,0,0
13,New Brunswick,1310021,Queensbury,31,Corn for silage,4,87
13,New Brunswick,1310021,Queensbury,34,"Rye, total",0,0
13,New Brunswick,1310021,Queensbury,37,Fall rye,0,0
13,New Brunswick,1310021,Queensbury,40,Spring rye,0,0
13,New Brunswick,1310021,Queensbury,43,Canola (rapeseed),0,0
13,New Brunswick,1310021,Queensbury,46,Soybeans,0,0
13,New Brunswick,1310021,Queensbury,49,Flaxseed,0,0
13,New Brunswick,1310021,Queensbury,52,Dry field peas,0,0
13,New Brunswick,1310021,Queensbury,55,Chick peas,0,0
13,New Brunswick,1310021,Queensbury,58,Lentils,0,0
13,New Brunswick,1310021,Queensbury,61,Faba beans,0,0
13,New Brunswick,1310021,Queensbury,64,Dry white beans,0,0
13,New Brunswick,1310021,Queensbury,67,Other dry beans,0,0
13,New Brunswick,1310021,Queensbury,70,Alfalfa and alfalfa mixtures,5,
13,New Brunswick,1310021,Queensbury,73,All other tame hay and fodder crops,14,588
13,New Brunswick,1310021,Queensbury,76,Forage seed to be harvested for seed,0,0
13,New Brunswick,1310021,Queensbury,79,Potatoes,0,0
13,New Brunswick,1310021,Queensbury,82,Mustard seed,0,0
13,New Brunswick,1310021,Queensbury,85,Sunflower seed,0,0
13,New Brunswick,1310021,Queensbury,88,Canary seed,0,0
13,New Brunswick,1310021,Queensbury,91,Ginseng,0,0
13,New Brunswick,1310021,Queensbury,94,Buckwheat,0,0
13,New Brunswick,1310021,Queensbury,97,Sugar beets,0,0
13,New Brunswick,1310021,Queensbury,100,Triticale,0,0
13,New Brunswick,1310021,Queensbury,103,Hemp,0,0
13,New Brunswick,1310021,Queensbury,106,Other field crops,1,
13,New Brunswick,1310024,Southampton,1,Total area of field crops and hay,12,1037
13,New Brunswick,1310024,Southampton,4,"Wheat, total",0,0
13,New Brunswick,1310024,Southampton,7,Spring wheat (excluding durum),0,0
13,New Brunswick,1310024,Southampton,10,Durum wheat,0,0
13,New Brunswick,1310024,Southampton,13,Winter wheat,0,0
13,New Brunswick,1310024,Southampton,16,Oats,4,68
13,New Brunswick,1310024,Southampton,19,Barley,1,
13,New Brunswick,1310024,Southampton,22,Mixed grains,1,
13,New Brunswick,1310024,Southampton,25,"Corn, total",3,99
13,New Brunswick,1310024,Southampton,28,Corn for grain,1,61
13,New Brunswick,1310024,Southampton,31,Corn for silage,2,38
13,New Brunswick,1310024,Southampton,34,"Rye, total",0,0
13,New Brunswick,1310024,Southampton,37,Fall rye,0,0
13,New Brunswick,1310024,Southampton,40,Spring rye,0,0
13,New Brunswick,1310024,Southampton,43,Canola (rapeseed),0,0
13,New Brunswick,1310024,Southampton,46,Soybeans,2,65
13,New Brunswick,1310024,Southampton,49,Flaxseed,0,0
13,New Brunswick,1310024,Southampton,52,Dry field peas,0,0
13,New Brunswick,1310024,Southampton,55,Chick peas,0,0
13,New Brunswick,1310024,Southampton,58,Lentils,0,0
13,New Brunswick,1310024,Southampton,61,Faba beans,0,0
13,New Brunswick,1310024,Southampton,64,Dry white beans,0,0
13,New Brunswick,1310024,Southampton,67,Other dry beans,0,0
13,New Brunswick,1310024,Southampton,70,Alfalfa and alfalfa mixtures,1,121
13,New Brunswick,1310024,Southampton,73,All other tame hay and fodder crops,12,637
13,New Brunswick,1310024,Southampton,76,Forage seed to be harvested for seed,0,0
13,New Brunswick,1310024,Southampton,79,Potatoes,0,0
13,New Brunswick,1310024,Southampton,82,Mustard seed,0,0
13,New Brunswick,1310024,Southampton,85,Sunflower seed,0,0
13,New Brunswick,1310024,Southampton,88,Canary seed,0,0
13,New Brunswick,1310024,Southampton,91,Ginseng,0,0
13,New Brunswick,1310024,Southampton,94,Buckwheat,0,0
13,New Brunswick,1310024,Southampton,97,Sugar beets,0,0
13,New Brunswick,1310024,Southampton,100,Triticale,0,0
13,New Brunswick,1310024,Southampton,103,Hemp,0,0
13,New Brunswick,1310024,Southampton,106,Other field crops,0,0
13,New Brunswick,1310026,Bright,1,Total area of field crops and hay,11,920
13,New Brunswick,1310026,Bright,4,"Wheat, total",0,0
13,New Brunswick,1310026,Bright,7,Spring wheat (excluding durum),0,0
13,New Brunswick,1310026,Bright,10,Durum wheat,0,0
13,New Brunswick,1310026,Bright,13,Winter wheat,0,0
13,New Brunswick,1310026,Bright,16,Oats,2,
13,New Brunswick,1310026,Bright,19,Barley,0,0
13,New Brunswick,1310026,Bright,22,Mixed grains,0,0
13,New Brunswick,1310026,Bright,25,"Corn, total",2,203
13,New Brunswick,1310026,Bright,28,Corn for grain,1,191
13,New Brunswick,1310026,Bright,31,Corn for silage,1,
13,New Brunswick,1310026,Bright,34,"Rye, total",0,0
13,New Brunswick,1310026,Bright,37,Fall rye,0,0
13,New Brunswick,1310026,Bright,40,Spring rye,0,0
13,New Brunswick,1310026,Bright,43,Canola (rapeseed),0,0
13,New Brunswick,1310026,Bright,46,Soybeans,2,57
13,New Brunswick,1310026,Bright,49,Flaxseed,0,0
13,New Brunswick,1310026,Bright,52,Dry field peas,0,0
13,New Brunswick,1310026,Bright,55,Chick peas,0,0
13,New Brunswick,1310026,Bright,58,Lentils,0,0
13,New Brunswick,1310026,Bright,61,Faba beans,0,0
13,New Brunswick,1310026,Bright,64,Dry white beans,0,0
13,New Brunswick,1310026,Bright,67,Other dry beans,0,0
13,New Brunswick,1310026,Bright,70,Alfalfa and alfalfa mixtures,2,113
13,New Brunswick,1310026,Bright,73,All other tame hay and fodder crops,9,515
13,New Brunswick,1310026,Bright,76,Forage seed to be harvested for seed,0,0
13,New Brunswick,1310026,Bright,79,Potatoes,1,
13,New Brunswick,1310026,Bright,82,Mustard seed,0,0
13,New Brunswick,1310026,Bright,85,Sunflower seed,0,0
